,Follower,Followee,Weight
5184,4941,18759,1
5185,6734,30779,1
5186,6734,30916,1
5187,6734,31035,1
5188,6734,31121,1
5189,3283,84649,1
5190,11579,48,1
5191,2760,331,1
5192,2760,344,1
5193,6305,365,1
5194,2775,403,1
5195,2770,475,1
5196,2775,498,1
5197,2726,508,1
5198,4387,545,1
5199,1675,554,1
5200,1675,573,1
5201,2770,611,1
5202,2770,612,1
5203,2775,652,1
5204,2780,694,1
5205,2775,724,1
5206,2775,757,1
5207,2775,769,1
5208,2770,830,1
5209,2543,889,1
5210,5278,972,1
5211,2760,1135,1
5212,2770,1175,1
5213,2775,1187,1
5214,2770,1351,1
5215,2732,1407,1
5216,2732,1462,1
5217,2775,1547,1
5218,2775,1570,1
5219,2760,1608,1
5220,10232,1619,1
5221,1670,1635,1
5222,7786,1637,1
5223,6305,1647,1
5224,1923,1650,1
5225,1667,1652,1
5226,1667,1654,1
5227,1654,1667,1
5228,1654,1670,1
5229,1654,1672,1
5230,554,1675,1
5231,2770,1677,1
5232,1795,1681,1
5233,1795,1701,1
5234,2684,1731,1
5235,6288,1752,1
5236,2770,1769,1
5237,554,1782,1
5238,2780,1786,1
5239,1795,1787,1
5240,2780,1791,1
5241,1681,1795,1
5242,2770,1802,1
5243,2780,1806,1
5244,2780,1810,1
5245,6288,1848,1
5246,1918,1851,1
5247,2783,1859,1
5248,2775,1861,1
5249,2783,1862,1
5250,1902,1868,1
5251,2775,1874,1
5252,2770,1878,1
5253,2775,1882,1
5254,7699,1883,1
5255,2775,1884,1
5256,2760,1885,1
5257,1902,1887,1
5258,2197,1889,1
5259,1923,1893,1
5260,1918,1895,1
5261,2783,1896,1
5262,1887,1902,1
5263,2770,1916,1
5264,1887,1918,1
5265,1675,1923,1
5266,5252,1924,1
5267,1992,1925,1
5268,1992,1931,1
5269,6819,1932,1
5270,2780,1949,1
5271,5172,1966,1
5272,6288,1968,1
5273,2305,1974,1
5274,1995,1975,1
5275,1992,1977,1
5276,7391,1980,1
5277,1990,1981,1
5278,1992,1983,1
5279,1992,1988,1
5280,2141,1990,1
5281,1996,1991,1
5282,1996,1992,1
5283,2141,1995,1
5284,1992,1996,1
5285,2141,1997,1
5286,2760,1998,1
5287,1992,2003,1
5288,1992,2004,1
5289,1992,2006,1
5290,1992,2012,1
5291,1992,2013,1
5292,30779,2017,1
5293,2213,2023,1
5294,2780,2024,1
5295,1991,2027,1
5296,1991,2033,1
5297,1991,2034,1
5298,2780,2035,1
5299,7391,2045,1
5300,1902,2053,1
5301,2213,2057,1
5302,7970,2061,1
5303,2770,2068,1
5304,2775,2070,1
5305,7391,2072,1
5306,2148,2077,1
5307,2141,2078,1
5308,1991,2079,1
5309,2141,2084,1
5310,2780,2085,1
5311,2731,2087,1
5312,2156,2088,1
5313,1925,2092,1
5314,2226,2096,1
5315,1925,2099,1
5316,2775,2100,1
5317,2226,2103,1
5318,2141,2109,1
5319,1974,2118,1
5320,2141,2120,1
5321,3406,2129,1
5322,2783,2136,1
5323,2781,2138,1
5324,1990,2141,1
5325,2156,2142,1
5326,1974,2143,1
5327,2732,2148,1
5328,4418,2150,1
5329,2780,2155,1
5330,2142,2156,1
5331,2775,2157,1
5332,2142,2160,1
5333,2775,2167,1
5334,2780,2172,1
5335,2142,2176,1
5336,2142,2178,1
5337,2726,2179,1
5338,1990,2188,1
5339,3091,2194,1
5340,2142,2197,1
5341,2568,2205,1
5342,2775,2206,1
5343,2142,2207,1
5344,2720,2208,1
5345,2720,2212,1
5346,2142,2213,1
5347,3089,2219,1
5348,2142,2221,1
5349,3089,2222,1
5350,7391,2226,1
5351,2775,2228,1
5352,7391,2236,1
5353,1992,2237,1
5354,2780,2238,1
5355,7391,2242,1
5356,6394,2244,1
5357,2686,2246,1
5358,3607,2248,1
5359,2780,2254,1
5360,7391,2255,1
5361,2731,2260,1
5362,2775,2266,1
5363,2780,2270,1
5364,2732,2272,1
5365,2781,2277,1
5366,2726,2279,1
5367,2770,2280,1
5368,2775,2286,1
5369,4546,2287,1
5370,2775,2291,1
5371,4546,2298,1
5372,1974,2305,1
5373,2780,2309,1
5374,2770,2315,1
5375,3091,2318,1
5376,2780,2323,1
5377,6288,2330,1
5378,2775,2332,1
5379,1974,2335,1
5380,2760,2341,1
5381,1974,2342,1
5382,2760,2360,1
5383,2760,2363,1
5384,4387,2365,1
5385,1782,2366,1
5386,2781,2369,1
5387,2760,2380,1
5388,2781,2384,1
5389,4078,2391,1
5390,2775,2402,1
5391,2775,2404,1
5392,2770,2407,1
5393,2775,2408,1
5394,2770,2415,1
5395,2450,2416,1
5396,2450,2422,1
5397,2732,2423,1
5398,2744,2425,1
5399,2505,2430,1
5400,2505,2431,1
5401,2505,2436,1
5402,2505,2447,1
5403,2505,2450,1
5404,2505,2460,1
5405,2489,2467,1
5406,3386,2472,1
5407,2780,2475,1
5408,2770,2476,1
5409,2781,2479,1
5410,2788,2484,1
5411,1924,2485,1
5412,2770,2486,1
5413,2575,2489,1
5414,30779,2491,1
5415,1974,2495,1
5416,2770,2496,1
5417,5601,2500,1
5418,2732,2502,1
5419,2585,2505,1
5420,889,2506,1
5421,2783,2507,1
5422,2775,2509,1
5423,6305,2511,1
5424,2543,2512,1
5425,2781,2514,1
5426,2770,2519,1
5427,2775,2523,1
5428,4219,2526,1
5429,2485,2530,1
5430,2732,2534,1
5431,2781,2543,1
5432,2485,2548,1
5433,1619,2562,1
5434,2760,2566,1
5435,2575,2568,1
5436,2732,2569,1
5437,2781,2571,1
5438,2585,2573,1
5439,2780,2574,1
5440,2974,2575,1
5441,5215,2576,1
5442,2770,2579,1
5443,15573,2582,1
5444,2780,2583,1
5445,2573,2585,1
5446,3293,2590,1
5447,4681,2591,1
5448,2661,2593,1
5449,2781,2604,1
5450,5252,2606,1
5451,2744,2610,1
5452,2661,2618,1
5453,7018,2619,1
5454,2744,2623,1
5455,2661,2641,1
5456,4084,2651,1
5457,2661,2660,1
5458,2660,2661,1
5459,2760,2669,1
5460,2780,2670,1
5461,84649,2675,1
5462,2573,2678,1
5463,2781,2683,1
5464,16185,2684,1
5465,1795,2685,1
5466,2938,2686,1
5467,2775,2690,1
5468,3311,2703,1
5469,2775,2709,1
5470,2775,2710,1
5471,3311,2718,1
5472,2732,2720,1
5473,5215,2721,1
5474,2938,2726,1
5475,2485,2731,1
5476,5136,2732,1
5477,5215,2744,1
5478,2775,2745,1
5479,2781,2750,1
5480,3293,2753,1
5481,2775,2760,1
5482,3000,2770,1
5483,5136,2775,1
5484,2938,2780,1
5485,2512,2781,1
5486,3058,2783,1
5487,3091,2788,1
5488,3010,2792,1
5489,2188,2806,1
5490,3842,2817,1
5491,3293,2825,1
5492,2788,2831,1
5493,2703,2832,1
5494,2703,2836,1
5495,2753,2838,1
5496,2753,2842,1
5497,2781,2850,1
5498,2775,2857,1
5499,5215,2858,1
5500,3091,2859,1
5501,8165,2867,1
5502,3091,2869,1
5503,3734,2874,1
5504,2760,2876,1
5505,3293,2877,1
5506,2573,2881,1
5507,3091,2890,1
5508,2753,2900,1
5509,2753,2906,1
5510,2760,2908,1
5511,1795,2914,1
5512,2775,2916,1
5513,3010,2920,1
5514,3293,2923,1
5515,2753,2937,1
5516,2780,2938,1
5517,2780,2952,1
5518,2775,2957,1
5519,3091,2964,1
5520,3970,2974,1
5521,2543,2978,1
5522,2938,2990,1
5523,2770,2993,1
5524,2718,3000,1
5525,2938,3010,1
5526,2720,3022,1
5527,3000,3033,1
5528,3406,3037,1
5529,1672,3045,1
5530,2825,3052,1
5531,2753,3055,1
5532,2750,3056,1
5533,3000,3058,1
5534,3842,3065,1
5535,2248,3089,1
5536,2248,3091,1
5537,4596,3095,1
5538,3293,3101,1
5539,84649,3105,1
5540,2770,3110,1
5541,2760,3122,1
5542,3734,3130,1
5543,2760,3134,1
5544,4041,3139,1
5545,3293,3140,1
5546,2775,3144,1
5547,6288,3147,1
5548,2721,3150,1
5549,2760,3151,1
5550,2781,3157,1
5551,2770,3161,1
5552,3406,3173,1
5553,2775,3176,1
5554,5136,3182,1
5555,3582,3188,1
5556,4596,3191,1
5557,2775,3195,1
5558,2760,3196,1
5559,2760,3199,1
5560,2660,3203,1
5561,2760,3214,1
5562,8165,3215,1
5563,2721,3220,1
5564,2760,3222,1
5565,2129,3243,1
5566,6305,3248,1
5567,2287,3262,1
5568,3667,3263,1
5569,4252,3270,1
5570,2775,3276,1
5571,2760,3277,1
5572,3215,3283,1
5573,3215,3286,1
5574,2760,3288,1
5575,2753,3292,1
5576,2825,3293,1
5577,3406,3303,1
5578,2753,3306,1
5579,4252,3307,1
5580,3000,3311,1
5581,2753,3321,1
5582,2775,3329,1
5583,2753,3339,1
5584,6305,3349,1
5585,2721,3351,1
5586,2775,3372,1
5587,3427,3374,1
5588,2753,3380,1
5589,2770,3384,1
5590,6305,3386,1
5591,3477,3394,1
5592,4252,3400,1
5593,2129,3406,1
5594,2753,3407,1
5595,2753,3409,1
5596,2753,3414,1
5597,2770,3417,1
5598,3900,3427,1
5599,4245,3429,1
5600,3641,3436,1
5601,3782,3444,1
5602,3900,3448,1
5603,3900,3449,1
5604,3641,3453,1
5605,3303,3463,1
5606,3641,3464,1
5607,2618,3466,1
5608,3782,3468,1
5609,3641,3469,1
5610,2770,3473,1
5611,3469,3477,1
5612,2770,3478,1
5613,4563,3479,1
5614,2684,3482,1
5615,3842,3483,1
5616,2753,3490,1
5617,4594,3493,1
5618,2770,3497,1
5619,2770,3501,1
5620,2720,3509,1
5621,3469,3513,1
5622,6017,3514,1
5623,3469,3520,1
5624,3469,3522,1
5625,2770,3530,1
5626,1782,3535,1
5627,2760,3542,1
5628,2760,3545,1
5629,6111,3550,1
5630,3641,3555,1
5631,2760,3566,1
5632,2760,3568,1
5633,2753,3570,1
5634,2775,3576,1
5635,2760,3577,1
5636,3641,3579,1
5637,2287,3582,1
5638,2760,3593,1
5639,2770,3594,1
5640,7391,3597,1
5641,4546,3598,1
5642,1974,3604,1
5643,2775,3605,1
5644,2248,3607,1
5645,2775,3614,1
5646,7391,3626,1
5647,2753,3630,1
5648,2775,3632,1
5649,2780,3633,1
5650,6288,3638,1
5651,4022,3641,1
5652,2760,3644,1
5653,3987,3655,1
5654,7391,3657,1
5655,4252,3659,1
5656,2129,3667,1
5657,7391,3674,1
5658,3449,3684,1
5659,2760,3720,1
5660,2770,3731,1
5661,2731,3732,1
5662,2775,3733,1
5663,3130,3734,1
5664,3674,3735,1
5665,3449,3740,1
5666,5215,3742,1
5667,2753,3743,1
5668,2760,3754,1
5669,2760,3755,1
5670,3734,3758,1
5671,4022,3764,1
5672,2760,3766,1
5673,2760,3772,1
5674,2775,3775,1
5675,2505,3776,1
5676,2760,3777,1
5677,3270,3782,1
5678,3842,3783,1
5679,2760,3787,1
5680,6305,3794,1
5681,3270,3801,1
5682,2780,3806,1
5683,3270,3816,1
5684,4245,3822,1
5685,3734,3824,1
5686,3987,3827,1
5687,6394,3834,1
5688,6305,3836,1
5689,3429,3840,1
5690,3270,3842,1
5691,2485,3843,1
5692,2753,3845,1
5693,3514,3846,1
5694,3734,3851,1
5695,2770,3853,1
5696,3448,3861,1
5697,3734,3877,1
5698,4245,3885,1
5699,3734,3886,1
5700,2770,3887,1
5701,3740,3900,1
5702,2780,3904,1
5703,2760,3909,1
5704,3842,3910,1
5705,4596,3914,1
5706,3514,3915,1
5707,2753,3917,1
5708,4126,3920,1
5709,2365,3923,1
5710,2753,3928,1
5711,2760,3932,1
5712,3842,3934,1
5713,2365,3938,1
5714,2770,3945,1
5715,3836,3946,1
5716,5111,3953,1
5717,3734,3956,1
5718,2770,3967,1
5719,2753,3969,1
5720,2205,3970,1
5721,5172,3974,1
5722,2770,3975,1
5723,3970,3987,1
5724,2760,3992,1
5725,2770,4015,1
5726,3477,4022,1
5727,3734,4030,1
5728,2141,4032,1
5729,84649,4033,1
5730,2806,4035,1
5731,3734,4041,1
5732,2726,4047,1
5733,3836,4053,1
5734,2720,4054,1
5735,4245,4056,1
5736,3477,4057,1
5737,3582,4062,1
5738,2770,4066,1
5739,3734,4072,1
5740,2726,4075,1
5741,7610,4078,1
5742,3734,4084,1
5743,4236,4086,1
5744,3429,4095,1
5745,3836,4100,1
5746,4126,4114,1
5747,10147,4120,1
5748,4214,4126,1
5749,4126,4127,1
5750,3734,4134,1
5751,2775,4143,1
5752,2775,4148,1
5753,2760,4150,1
5754,2219,4155,1
5755,2760,4170,1
5756,2760,4176,1
5757,2760,4185,1
5758,5750,4193,1
5759,2760,4197,1
5760,4126,4214,1
5761,4307,4219,1
5762,2753,4227,1
5763,2760,4230,1
5764,4796,4236,1
5765,2775,4244,1
5766,4307,4245,1
5767,3842,4252,1
5768,6305,4268,1
5769,2726,4269,1
5770,2084,4277,1
5771,2760,4282,1
5772,2660,4288,1
5773,2760,4297,1
5774,6613,4302,1
5775,84649,4305,1
5776,3429,4307,1
5777,2770,4308,1
5778,2770,4312,1
5779,2732,4331,1
5780,84649,4342,1
5781,3806,4344,1
5782,3270,4367,1
5783,2775,4382,1
5784,4236,4387,1
5785,2485,4402,1
5786,2760,4405,1
5787,5162,4418,1
5788,5162,4433,1
5789,4127,4437,1
5790,2732,4481,1
5791,7610,4492,1
5792,4127,4509,1
5793,3842,4535,1
5794,3582,4546,1
5795,6249,4559,1
5796,4302,4563,1
5797,4796,4580,1
5798,3374,4594,1
5799,3667,4596,1
5800,2775,4605,1
5801,3842,4619,1
5802,5304,4648,1
5803,7610,4662,1
5804,3406,4663,1
5805,5304,4670,1
5806,2760,4674,1
5807,2770,4675,1
5808,2543,4676,1
5809,2591,4681,1
5810,5750,4686,1
5811,4796,4687,1
5812,2775,4696,1
5813,2585,4703,1
5814,3220,4708,1
5815,6249,4715,1
5816,5750,4723,1
5817,6249,4724,1
5818,6249,4728,1
5819,6249,4737,1
5820,6249,4738,1
5821,2720,4744,1
5822,6249,4774,1
5823,6249,4785,1
5824,6249,4787,1
5825,4086,4796,1
5826,84649,4803,1
5827,6305,4820,1
5828,2731,4826,1
5829,5601,4834,1
5830,4670,4892,1
5831,4670,4895,1
5832,4723,4902,1
5833,2753,4911,1
5834,2858,4935,1
5835,84649,4941,1
5836,2753,4996,1
5837,2591,5008,1
5838,3734,5020,1
5839,6284,5026,1
5840,2770,5093,1
5841,4078,5111,1
5842,3758,5129,1
5843,2684,5136,1
5844,4670,5162,1
5845,2770,5163,1
5846,4670,5164,1
5847,3758,5172,1
5848,2760,5179,1
5849,3758,5213,1
5850,2858,5215,1
5851,84649,5216,1
5852,2753,5220,1
5853,3843,5252,1
5854,5164,5256,1
5855,7391,5278,1
5856,84649,5285,1
5857,5164,5296,1
5858,2781,5303,1
5859,4670,5304,1
5860,16185,5315,1
5861,84649,5320,1
5862,3758,5326,1
5863,2760,5353,1
5864,84649,5373,1
5865,4670,5376,1
5866,4670,5382,1
5867,2760,5385,1
5868,2770,5419,1
5869,2760,5446,1
5870,6305,5480,1
5871,4662,5482,1
5872,4834,5589,1
5873,2770,5592,1
5874,2669,5595,1
5875,2619,5599,1
5876,4834,5601,1
5877,2745,5616,1
5878,4834,5632,1
5879,3056,5658,1
5880,2760,5668,1
5881,6286,5682,1
5882,3514,5690,1
5883,2669,5706,1
5884,2669,5720,1
5885,2760,5728,1
5886,4302,5750,1
5887,3734,5776,1
5888,2760,5800,1
5889,6406,5801,1
5890,7610,5861,1
5891,2675,5871,1
5892,3734,5892,1
5893,2703,5896,1
5894,9576,5917,1
5895,2858,5921,1
5896,2760,5952,1
5897,2781,5990,1
5898,3514,6017,1
5899,2720,6046,1
5900,3734,6071,1
5901,2770,6105,1
5902,4126,6111,1
5903,4126,6128,1
5904,2858,6157,1
5905,2619,6184,1
5906,4418,6187,1
5907,2760,6222,1
5908,2760,6235,1
5909,6187,6249,1
5910,2770,6266,1
5911,3734,6273,1
5912,7399,6284,1
5913,6406,6286,1
5914,2330,6288,1
5915,6636,6291,1
5916,3836,6305,1
5917,2753,6313,1
5918,3734,6343,1
5919,7786,6374,1
5920,7786,6377,1
5921,2156,6394,1
5922,7399,6406,1
5923,3836,6421,1
5924,7786,6441,1
5925,2156,6462,1
5926,7399,6463,1
5927,7786,6502,1
5928,2760,6514,1
5929,2780,6567,1
5930,2770,6599,1
5931,2781,6607,1
5932,7786,6609,1
5933,4302,6613,1
5934,2770,6626,1
5935,2770,6634,1
5936,2505,6636,1
5937,14286,6651,1
5938,2770,6654,1
5939,2770,6656,1
5940,2770,6668,1
5941,2770,6678,1
5942,2753,6717,1
5943,7786,6718,1
5944,30779,6734,1
5945,2770,6750,1
5946,2775,6751,1
5947,2770,6782,1
5948,2760,6800,1
5949,6288,6802,1
5950,1902,6819,1
5951,1902,6852,1
5952,2753,6865,1
5953,2760,6872,1
5954,3514,6884,1
5955,5172,6891,1
5956,2753,6924,1
5957,7391,6929,1
5958,3514,6939,1
5959,2780,6944,1
5960,5136,6954,1
5961,6819,6995,1
5962,8165,7015,1
5963,7699,7018,1
5964,2775,7032,1
5965,2775,7041,1
5966,2770,7091,1
5967,4126,7104,1
5968,4126,7158,1
5969,2770,7193,1
5970,30779,7319,1
5971,2770,7352,1
5972,2770,7370,1
5973,3514,7374,1
5974,2770,7376,1
5975,3674,7391,1
5976,2770,7394,1
5977,2770,7398,1
5978,5682,7399,1
5979,2775,7408,1
5980,2770,7430,1
5981,2770,7513,1
5982,9576,7610,1
5983,2061,7699,1
5984,2760,7742,1
5985,6441,7786,1
5986,2753,7787,1
5987,9576,7800,1
5988,5136,7802,1
5989,2753,7847,1
5990,9576,7882,1
5991,4236,7915,1
5992,2760,7960,1
5993,7699,7970,1
5994,2770,8128,1
5995,3215,8165,1
5996,9576,8268,1
5997,3386,8479,1
5998,2753,8672,1
5999,2770,8749,1
6000,9576,8779,1
6001,2710,8784,1
6002,2770,9210,1
6003,2775,9353,1
6004,2710,9370,1
6005,2710,9397,1
6006,7610,9576,1
6007,2760,9666,1
6008,2760,9859,1
6009,2753,10062,1
6010,10232,10147,1
6011,10333,10232,1
6012,10232,10333,1
6013,2780,10550,1
6014,4084,10765,1
6015,10232,10858,1
6016,10232,10944,1
6017,4084,11147,1
6018,30779,11579,1
6019,2770,12386,1
6020,1923,12444,1
6021,2780,12746,1
6022,6406,12776,1
6023,2753,12997,1
6024,2732,13352,1
6025,2775,13394,1
6026,2485,13815,1
6027,3886,14027,1
6028,3886,14149,1
6029,3215,14219,1
6030,3886,14286,1
6031,5172,14293,1
6032,5172,14599,1
6033,1887,14610,1
6034,5172,15217,1
6035,16091,15507,1
6036,16697,15573,1
6037,16091,15603,1
6038,16091,15619,1
6039,16091,15747,1
6040,16091,15793,1
6041,2770,16062,1
6042,15793,16091,1
6043,2684,16185,1
6044,15793,16602,1
6045,15793,16697,1
6046,15793,17185,1
6047,2753,18630,1
6048,2753,18744,1
6049,2750,18759,1
6050,31121,30779,1
6051,31121,30916,1
6052,31121,31035,1
6053,30779,31121,1
6054,3215,84649,1
6055,31121,48,1
6056,2753,331,1
6057,2753,344,1
6058,3836,365,1
6059,2770,403,1
6060,2760,475,1
6061,2770,498,1
6062,2770,508,1
6063,2365,545,1
6064,573,554,1
6065,554,573,1
6066,2760,611,1
6067,2760,612,1
6068,2770,652,1
6069,2775,694,1
6070,2770,724,1
6071,2770,757,1
6072,2770,769,1
6073,2760,830,1
6074,2781,889,1
6075,3626,972,1
6076,2753,1135,1
6077,2760,1175,1
6078,2770,1187,1
6079,2760,1351,1
6080,2780,1407,1
6081,2781,1462,1
6082,2770,1547,1
6083,2770,1570,1
6084,2753,1608,1
6085,2770,1619,1
6086,1672,1635,1
6087,2686,1637,1
6088,3836,1647,1
6089,554,1650,1
6090,1670,1652,1
6091,1670,1654,1
6092,1670,1667,1
6093,1667,1670,1
6094,1667,1672,1
6095,573,1675,1
6096,2760,1677,1
6097,1672,1681,1
6098,1672,1701,1
6099,2726,1731,1
6100,2732,1752,1
6101,2760,1769,1
6102,573,1782,1
6103,2775,1786,1
6104,1672,1787,1
6105,2775,1791,1
6106,1672,1795,1
6107,2760,1802,1
6108,2775,1806,1
6109,2775,1810,1
6110,2732,1848,1
6111,6995,1851,1
6112,2781,1859,1
6113,2770,1861,1
6114,2781,1862,1
6115,6852,1868,1
6116,2770,1874,1
6117,2760,1878,1
6118,2770,1882,1
6119,84649,1883,1
6120,2770,1884,1
6121,2753,1885,1
6122,6852,1887,1
6123,6462,1889,1
6124,3535,1893,1
6125,6995,1895,1
6126,2781,1896,1
6127,6995,1902,1
6128,2760,1916,1
6129,6995,1918,1
6130,1893,1923,1
6131,2485,1924,1
6132,1991,1925,1
6133,1991,1931,1
6134,6995,1932,1
6135,2775,1949,1
6136,3886,1966,1
6137,2690,1968,1
6138,2143,1974,1
6139,2120,1975,1
6140,1991,1977,1
6141,3674,1980,1
6142,1995,1981,1
6143,1991,1983,1
6144,1991,1988,1
6145,1995,1990,1
6146,1992,1991,1
6147,1991,1992,1
6148,1990,1995,1
6149,1991,1996,1
6150,1990,1997,1
6151,2753,1998,1
6152,1991,2003,1
6153,1991,2004,1
6154,1991,2006,1
6155,1991,2012,1
6156,1991,2013,1
6157,30916,2017,1
6158,3834,2023,1
6159,2775,2024,1
6160,1992,2027,1
6161,1992,2033,1
6162,1992,2034,1
6163,2775,2035,1
6164,3674,2045,1
6165,6852,2053,1
6166,3834,2057,1
6167,2745,2061,1
6168,2760,2068,1
6169,2770,2070,1
6170,2226,2072,1
6171,2035,2077,1
6172,1990,2078,1
6173,1992,2079,1
6174,1990,2084,1
6175,2775,2085,1
6176,2775,2087,1
6177,2160,2088,1
6178,1991,2092,1
6179,2236,2096,1
6180,1991,2099,1
6181,2770,2100,1
6182,2236,2103,1
6183,1990,2109,1
6184,2709,2118,1
6185,1990,2120,1
6186,3037,2129,1
6187,2781,2136,1
6188,2780,2138,1
6189,2120,2141,1
6190,2160,2142,1
6191,2703,2143,1
6192,2781,2148,1
6193,6187,2150,1
6194,2775,2155,1
6195,2160,2156,1
6196,2770,2157,1
6197,2156,2160,1
6198,2770,2167,1
6199,2775,2172,1
6200,2156,2176,1
6201,2156,2178,1
6202,2775,2179,1
6203,2120,2188,1
6204,2859,2194,1
6205,2156,2197,1
6206,2575,2205,1
6207,2770,2206,1
6208,2156,2207,1
6209,2760,2208,1
6210,2760,2212,1
6211,2156,2213,1
6212,3091,2219,1
6213,2156,2221,1
6214,3091,2222,1
6215,2236,2226,1
6216,2770,2228,1
6217,2226,2236,1
6218,2027,2237,1
6219,2775,2238,1
6220,2226,2242,1
6221,2197,2244,1
6222,2731,2246,1
6223,2831,2248,1
6224,2775,2254,1
6225,2226,2255,1
6226,2780,2260,1
6227,2770,2266,1
6228,2775,2270,1
6229,2781,2272,1
6230,2780,2277,1
6231,2775,2279,1
6232,2760,2280,1
6233,2770,2286,1
6234,2770,2287,1
6235,2770,2291,1
6236,2770,2298,1
6237,2703,2305,1
6238,2775,2309,1
6239,2760,2315,1
6240,2859,2318,1
6241,2775,2323,1
6242,2881,2330,1
6243,2770,2332,1
6244,2709,2335,1
6245,2753,2341,1
6246,2709,2342,1
6247,2753,2360,1
6248,2753,2363,1
6249,4086,2365,1
6250,1893,2366,1
6251,2780,2369,1
6252,2753,2380,1
6253,2780,2384,1
6254,8779,2391,1
6255,2770,2402,1
6256,2770,2404,1
6257,2760,2407,1
6258,2770,2408,1
6259,2760,2415,1
6260,2447,2416,1
6261,2447,2422,1
6262,2781,2423,1
6263,2781,2425,1
6264,6636,2430,1
6265,6636,2431,1
6266,6636,2436,1
6267,6636,2447,1
6268,6636,2450,1
6269,6636,2460,1
6270,2568,2467,1
6271,4100,2472,1
6272,2775,2475,1
6273,2760,2476,1
6274,2780,2479,1
6275,2783,2484,1
6276,2548,2485,1
6277,2760,2486,1
6278,3655,2489,1
6279,30916,2491,1
6280,2703,2495,1
6281,2760,2496,1
6282,1974,2500,1
6283,2781,2502,1
6284,2573,2505,1
6285,2604,2506,1
6286,2781,2507,1
6287,2770,2509,1
6288,3836,2511,1
6289,2781,2512,1
6290,2780,2514,1
6291,2760,2519,1
6292,2770,2523,1
6293,3429,2526,1
6294,13815,2530,1
6295,2781,2534,1
6296,2512,2543,1
6297,13815,2548,1
6298,2690,2562,1
6299,2753,2566,1
6300,3655,2568,1
6301,2780,2569,1
6302,2780,2571,1
6303,4703,2573,1
6304,2775,2574,1
6305,3655,2575,1
6306,5921,2576,1
6307,2760,2579,1
6308,15603,2582,1
6309,2775,2583,1
6310,4703,2585,1
6311,3052,2590,1
6312,1974,2591,1
6313,2760,2593,1
6314,4676,2604,1
6315,2530,2606,1
6316,2783,2610,1
6317,2760,2618,1
6318,2731,2619,1
6319,2783,2623,1
6320,2753,2641,1
6321,10765,2651,1
6322,2753,2660,1
6323,2753,2661,1
6324,2753,2669,1
6325,2775,2670,1
6326,2775,2675,1
6327,4703,2678,1
6328,2780,2683,1
6329,5136,2684,1
6330,1672,2685,1
6331,2685,2686,1
6332,2770,2690,1
6333,3000,2703,1
6334,2770,2709,1
6335,2770,2710,1
6336,3000,2718,1
6337,2781,2720,1
6338,5921,2721,1
6339,2685,2726,1
6340,13815,2731,1
6341,5315,2732,1
6342,5921,2744,1
6343,2770,2745,1
6344,2780,2750,1
6345,3052,2753,1
6346,2770,2760,1
6347,2718,2770,1
6348,2684,2775,1
6349,2685,2780,1
6350,5303,2781,1
6351,2703,2783,1
6352,2859,2788,1
6353,2775,2792,1
6354,2141,2806,1
6355,3270,2817,1
6356,3052,2825,1
6357,2859,2831,1
6358,2770,2832,1
6359,2770,2836,1
6360,2750,2838,1
6361,2750,2842,1
6362,2780,2850,1
6363,2770,2857,1
6364,5921,2858,1
6365,2788,2859,1
6366,2876,2867,1
6367,2788,2869,1
6368,3758,2874,1
6369,2753,2876,1
6370,3052,2877,1
6371,4703,2881,1
6372,2788,2890,1
6373,2750,2900,1
6374,2750,2906,1
6375,2753,2908,1
6376,1701,2914,1
6377,2770,2916,1
6378,2775,2920,1
6379,3052,2923,1
6380,2750,2937,1
6381,2690,2938,1
6382,2775,2952,1
6383,2770,2957,1
6384,2788,2964,1
6385,3987,2974,1
6386,4676,2978,1
6387,2685,2990,1
6388,2760,2993,1
6389,3033,3000,1
6390,2685,3010,1
6391,2770,3022,1
6392,3311,3033,1
6393,3263,3037,1
6394,1701,3045,1
6395,3293,3052,1
6396,2750,3055,1
6397,2745,3056,1
6398,3311,3058,1
6399,3270,3065,1
6400,2869,3089,1
6401,2869,3091,1
6402,3406,3095,1
6403,3052,3101,1
6404,2720,3105,1
6405,2760,3110,1
6406,2753,3122,1
6407,3758,3130,1
6408,2753,3134,1
6409,6071,3139,1
6410,3052,3140,1
6411,2770,3144,1
6412,2690,3147,1
6413,2770,3150,1
6414,2753,3151,1
6415,2780,3157,1
6416,2760,3161,1
6417,3263,3173,1
6418,2770,3176,1
6419,2684,3182,1
6420,2721,3188,1
6421,3263,3191,1
6422,2770,3195,1
6423,2753,3196,1
6424,2753,3199,1
6425,2685,3203,1
6426,2753,3214,1
6427,2745,3215,1
6428,2770,3220,1
6429,2753,3222,1
6430,3263,3243,1
6431,3836,3248,1
6432,84649,3262,1
6433,2129,3263,1
6434,3842,3270,1
6435,2770,3276,1
6436,2753,3277,1
6437,2874,3283,1
6438,2874,3286,1
6439,2753,3288,1
6440,2750,3292,1
6441,3052,3293,1
6442,3037,3303,1
6443,2750,3306,1
6444,3842,3307,1
6445,2832,3311,1
6446,2750,3321,1
6447,2770,3329,1
6448,2750,3339,1
6449,3836,3349,1
6450,2770,3351,1
6451,2770,3372,1
6452,4594,3374,1
6453,2750,3380,1
6454,2760,3384,1
6455,3836,3386,1
6456,3764,3394,1
6457,3842,3400,1
6458,4663,3406,1
6459,2750,3407,1
